clock_rate,0.142362056573822
clock_rate,0.0638341676991058
clock_rate,0.477413066196689
clock_rate,0.288690438720786
clock_rate,0.228486461295332
clock_rate,0.142222310089144
clock_rate,0.12402164473731
clock_rate,0.047006544792559
clock_rate,0.0661307640953747
clock_rate,0.000632046944326503
clock_rate,0.032258822195414
clock_rate,0.0760715172734458
clock_rate,0.0231196342521559
clock_rate,0.0148497137627261
clock_rate,0.0624393210850013
clock_rate,0.155653999384734
clock_rate,0.0550536774464542
clock_rate,0.0341515178049672
clock_rate,0.053043201149327
clock_rate,0.0207176052582578
clock_rate,0.070272217112058
